3085,20181,2018-01-02,203119243,SOLARIA PTC PLB 08PTCP1  ,01,   ,B1Y1AQ023701999000,1,WPL,\N,EDC,1,1,2018-10-31 10:38:22,2018-10-29 10:24:20,1756133,20181,2018-01-02,203119243,SOLARIA PTC PLB 08PTCP1  ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:38:22,2018-10-29 10:24:20
3086,20181,2018-01-02,203119250,SOLARIA T PLB 08TPL1     ,01,   ,B1Y1AQ023701999000,1,WPL,\N,EDC,1,1,2018-10-31 10:39:11,2018-10-29 10:24:20,1756134,20181,2018-01-02,203119250,SOLARIA T PLB 08TPL1     ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:39:11,2018-10-29 10:24:20
3087,20181,2018-01-02,204153530,SOLARIA T BDG 11TBD1     ,01,   ,B1Y1AQ023701999000,1,WBN,\N,EDC,1,1,2018-10-31 10:39:09,2018-10-29 10:24:20,1756135,20181,2018-01-02,204153530,SOLARIA T BDG 11TBD1     ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:39:09,2018-10-29 10:24:20
3088,20181,2018-01-02,204153548,SOLARIA C BDG 11CWK1     ,01,   ,B1Y1AQ023701999000,1,WBN,\N,EDC,1,1,2018-10-31 10:35:08,2018-10-29 10:24:20,1756136,20181,2018-01-02,204153548,SOLARIA C BDG 11CWK1     ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:35:08,2018-10-29 10:24:20
3089,20181,2018-01-02,204153555,SOLARIA BD BDG 11BHSB1   ,01,   ,B1Y1AQ023701999000,1,WBN,\N,EDC,1,1,2018-10-31 10:34:35,2018-10-29 10:24:20,1756137,20181,2018-01-02,204153555,SOLARIA BD BDG 11BHSB1   ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:34:34,2018-10-29 10:24:20
3090,20181,2018-01-02,204153563,SOLARIA TBB BDG 11TBB1   ,01,   ,B1Y1AQ023701999000,1,WBN,\N,EDC,1,1,2018-10-31 10:39:19,2018-10-29 10:24:20,1756138,20181,2018-01-02,204153563,SOLARIA TBB BDG 11TBB1   ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:39:19,2018-10-29 10:24:20
3091,20181,2018-01-02,204153571,SOLARIA CKC BDG 11KIAR1  ,01,   ,B1Y1AQ023701999000,1,WBN,\N,EDC,1,1,2018-10-31 10:35:16,2018-10-29 10:24:20,1756139,20181,2018-01-02,204153571,SOLARIA CKC BDG 11KIAR1  ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:35:16,2018-10-29 10:24:20
3092,20181,2018-01-02,204153589,SOLARIA FS BDG 11FSB1    ,01,   ,B1Y1AQ023701999000,1,WBN,\N,EDC,1,1,2018-10-31 10:35:36,2018-10-29 10:24:20,1756140,20181,2018-01-02,204153589,SOLARIA FS BDG 11FSB1    ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:35:36,2018-10-29 10:24:20
3093,20181,2018-01-02,204153597,SOLARIA PVJ BDG 11PVJ1   ,01,   ,B1Y1AQ023701999000,1,WBN,\N,EDC,1,1,2018-10-31 10:38:24,2018-10-29 10:24:20,1756141,20181,2018-01-02,204153597,SOLARIA PVJ BDG 11PVJ1   ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:38:24,2018-10-29 10:24:20
3094,20181,2018-01-02,204153605,SOLARIA T CRBN 11TSC1    ,01,   ,B1Y1AQ023701999000,1,WBN,\N,EDC,1,1,2018-10-31 10:39:10,2018-10-29 10:24:20,1756142,20181,2018-01-02,204153605,SOLARIA T CRBN 11TSC1    ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:39:10,2018-10-29 10:24:20
3095,20181,2018-01-02,204153613,SOLARIA CSB MAL 11CSB1   ,01,   ,B1Y1AQ023701999000,1,WBN,\N,EDC,1,1,2018-10-31 10:35:26,2018-10-29 10:24:20,1756143,20181,2018-01-02,204153613,SOLARIA CSB MAL 11CSB1   ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:35:26,2018-10-29 10:24:20
3096,20181,2018-01-02,204153621,SOLARIA MAL GRT 11MGRT1  ,01,   ,B1Y1AQ023701999000,1,WBN,\N,EDC,1,1,2018-10-31 10:36:53,2018-10-29 10:24:20,1756144,20181,2018-01-02,204153621,SOLARIA MAL GRT 11MGRT1  ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:36:53,2018-10-29 10:24:20
3097,20181,2018-01-02,204153639,SOLARIA RA KM97 11KM97   ,01,   ,B1Y1AQ023701999000,1,WBN,\N,EDC,1,1,2018-10-31 10:38:33,2018-10-29 10:24:20,1756145,20181,2018-01-02,204153639,SOLARIA RA KM97 11KM97   ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:38:33,2018-10-29 10:24:20
3098,20181,2018-01-02,204153647,SOLARIA PLZ AT 11PAT1    ,01,   ,B1Y1AQ023701999000,1,WBN,\N,EDC,1,1,2018-10-31 10:38:01,2018-10-29 10:24:20,1756146,20181,2018-01-02,204153647,SOLARIA PLZ AT 11PAT1    ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:38:01,2018-10-29 10:24:20
3100,20181,2018-01-13,204154892,EDC TOP UP  CMLJ         ,02,   ,I2X2ND000000000000,1,WBN,\N,EDC,1,1,2018-10-31 10:56:22,2018-10-29 10:24:20,1756148,20181,2018-01-13,204154892,EDC TOP UP  CMLJ         ,02,   ,I2X2ND000000000000,1,SUPPORT,SUPPORT,EDC,1,2018-10-31 10:56:22,2018-10-29 10:24:20
3101,20181,2018-01-02,205112402,SOLARIA JM SMG 13JVS1    ,01,   ,B1Y1AQ023701999000,1,WSM,\N,EDC,1,1,2018-10-31 10:36:15,2018-10-29 10:24:20,1756149,20181,2018-01-02,205112402,SOLARIA JM SMG 13JVS1    ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:36:14,2018-10-29 10:24:20
3102,20181,2018-01-02,205112410,SOLARIA MC SMG 13CTS1    ,01,   ,B1Y1AQ023701999000,1,WSM,\N,EDC,1,1,2018-10-31 10:37:04,2018-10-29 10:24:20,1756150,20181,2018-01-02,205112410,SOLARIA MC SMG 13CTS1    ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:37:04,2018-10-29 10:24:20
3103,20181,2018-01-02,205112428,SOLARIA PGN SMG 13PRGN1  ,01,   ,B1Y1AQ023701999000,1,WSM,\N,EDC,1,1,2018-10-31 10:37:50,2018-10-29 10:24:20,1756151,20181,2018-01-02,205112428,SOLARIA PGN SMG 13PRGN1  ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:37:50,2018-10-29 10:24:20
3104,20181,2018-01-02,205112436,SOLARIA T SMG 13TSG1     ,01,   ,B1Y1AQ023701999000,1,WSM,\N,EDC,1,1,2018-10-31 10:39:15,2018-10-29 10:24:20,1756152,20181,2018-01-02,205112436,SOLARIA T SMG 13TSG1     ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:39:14,2018-10-29 10:24:20
3105,20181,2018-01-02,205112444,SOLARIA T TGL 13TTG1     ,01,   ,B1Y1AQ023701999000,1,WSM,\N,EDC,1,1,2018-10-31 10:39:16,2018-10-29 10:24:20,1756153,20181,2018-01-02,205112444,SOLARIA T TGL 13TTG1     ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:39:16,2018-10-29 10:24:20
3106,20181,2018-01-02,206122806,SOLARIA T SDR 16TSD1     ,01,   ,B1Y1AQ023701999000,1,WSY,\N,EDC,1,1,2018-10-31 10:39:13,2018-10-29 10:24:20,1756154,20181,2018-01-02,206122806,SOLARIA T SDR 16TSD1     ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:39:13,2018-10-29 10:24:20
3107,20181,2018-01-02,206122814,SOLARIA SC SDR 16SDR1    ,01,   ,B1Y1AQ023701999000,1,WSY,\N,EDC,1,1,2018-10-31 10:38:46,2018-10-29 10:24:20,1756155,20181,2018-01-02,206122814,SOLARIA SC SDR 16SDR1    ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:38:46,2018-10-29 10:24:20
3108,20181,2018-01-02,206122822,SOLARIA SDR TS 16STS1    ,01,   ,B1Y1AQ023701999000,1,WSY,\N,EDC,1,1,2018-10-31 10:38:48,2018-10-29 10:24:20,1756156,20181,2018-01-02,206122822,SOLARIA SDR TS 16STS1    ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:38:48,2018-10-29 10:24:20
3109,20181,2018-01-02,206122830,SOLARIA BGJ SBY 16BGJ1   ,01,   ,B1Y1AQ023701999000,1,WSY,\N,EDC,1,1,2018-10-31 10:34:37,2018-10-29 10:24:20,1756157,20181,2018-01-02,206122830,SOLARIA BGJ SBY 16BGJ1   ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:34:37,2018-10-29 10:24:20
3110,20181,2018-01-02,206122848,SOLARIA ECC SBY 16ECC1   ,01,   ,B1Y1AQ023701999000,1,WSY,\N,EDC,1,1,2018-10-31 10:35:35,2018-10-29 10:24:20,1756158,20181,2018-01-02,206122848,SOLARIA ECC SBY 16ECC1   ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:35:35,2018-10-29 10:24:20
3111,20181,2018-01-02,206122855,SOLARIA PLZ MRN 16MRN1   ,01,   ,B1Y1AQ023701999000,1,WSY,\N,EDC,1,1,2018-10-31 10:38:07,2018-10-29 10:24:20,1756159,20181,2018-01-02,206122855,SOLARIA PLZ MRN 16MRN1   ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:38:07,2018-10-29 10:24:20
3112,20181,2018-01-02,206122863,SOLARIA RP SBY 16RPZ1    ,01,   ,B1Y1AQ023701999000,1,WSY,\N,EDC,1,1,2018-10-31 10:38:39,2018-10-29 10:24:20,1756160,20181,2018-01-02,206122863,SOLARIA RP SBY 16RPZ1    ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:38:39,2018-10-29 10:24:20
3113,20181,2018-01-02,206122871,SOLARIA PLZ SBY 16DLT1   ,01,   ,B1Y1AQ023701999000,1,WSY,\N,EDC,1,1,2018-10-31 10:38:09,2018-10-29 10:24:20,1756161,20181,2018-01-02,206122871,SOLARIA PLZ SBY 16DLT1   ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:38:09,2018-10-29 10:24:20
3114,20181,2018-01-02,206122889,SOLARIA GC SBY 16GCS1    ,01,   ,B1Y1AQ023701999000,1,WSY,\N,EDC,1,1,2018-10-31 10:35:45,2018-10-29 10:24:20,1756162,20181,2018-01-02,206122889,SOLARIA GC SBY 16GCS1    ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:35:45,2018-10-29 10:24:20
3115,20181,2018-01-02,206122897,SOLARIA CW SBY 16CWS1    ,01,   ,B1Y1AQ023701999000,1,WSY,\N,EDC,1,1,2018-10-31 10:35:29,2018-10-29 10:24:20,1756163,20181,2018-01-02,206122897,SOLARIA CW SBY 16CWS1    ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:35:29,2018-10-29 10:24:20
3116,20181,2018-01-02,206122905,SOLARIA PT SBY 16TPS1    ,01,   ,B1Y1AQ023701999000,1,WSY,\N,EDC,1,1,2018-10-31 10:38:21,2018-10-29 10:24:20,1756164,20181,2018-01-02,206122905,SOLARIA PT SBY 16TPS1    ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:38:21,2018-10-29 10:24:20
3117,20181,2018-01-02,206122913,SOLARIA TR SBY 16TRS1    ,01,   ,B1Y1AQ023701999000,1,WSY,\N,EDC,1,1,2018-10-31 10:39:30,2018-10-29 10:24:20,1756165,20181,2018-01-02,206122913,SOLARIA TR SBY 16TRS1    ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:39:30,2018-10-29 10:24:20
3118,20181,2018-01-02,206122921,SOLARIA SPI SBY 16SPS1   ,01,   ,B1Y1AQ023701999000,1,WSY,\N,EDC,1,1,2018-10-31 10:39:03,2018-10-29 10:24:20,1756166,20181,2018-01-02,206122921,SOLARIA SPI SBY 16SPS1   ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:39:03,2018-10-29 10:24:20
3119,20181,2018-01-02,206122939,SOLARIA SPT SBY 16SPT1   ,01,   ,B1Y1AQ023701999000,1,WSY,\N,EDC,1,1,2018-10-31 10:39:04,2018-10-29 10:24:20,1756167,20181,2018-01-02,206122939,SOLARIA SPT SBY 16SPT1   ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:39:04,2018-10-29 10:24:20
3120,20181,2018-01-02,206122947,SOLARIA SBY TS 16STOS1   ,01,   ,B1Y1AQ023701999000,1,WSY,\N,EDC,1,1,2018-10-31 10:38:45,2018-10-29 10:24:20,1756168,20181,2018-01-02,206122947,SOLARIA SBY TS 16STOS1   ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:38:45,2018-10-29 10:24:20
3121,20181,2018-01-03,206123861,MIDI SB12 DUKUH SETRO    ,02,   ,P1X3RQ003808081000,1,WSY,\N,EDC,1,1,2018-10-31 10:26:48,2018-10-29 10:24:20,1756169,20181,2018-01-03,206123861,MIDI SB12 DUKUH SETRO    ,02,   ,P1X3RQ003808081000,1,EBK,MBR,EDC,1,2018-10-31 10:26:48,2018-10-29 10:24:20
3122,20181,2018-01-03,206124174,MIDI MB28 SUKOMANUNGGAL  ,02,   ,P1X3RQ003808081000,1,WSY,\N,EDC,1,1,2018-10-31 10:26:26,2018-10-29 10:24:20,1756170,20181,2018-01-03,206124174,MIDI MB28 SUKOMANUNGGAL  ,02,   ,P1X3RQ003808081000,1,EBK,MBR,EDC,1,2018-10-31 10:26:25,2018-10-29 10:24:20
3123,20181,2018-01-03,206124315,MIDI SB33 NGINDEN INTAN  ,01,   ,P1X3RQ003808081000,1,WSY,\N,EDC,1,1,2018-10-31 10:26:50,2018-10-29 10:24:20,1756171,20181,2018-01-03,206124315,MIDI SB33 NGINDEN INTAN  ,01,   ,P1X3RQ003808081000,1,EBK,MBR,EDC,1,2018-10-31 10:26:50,2018-10-29 10:24:20
3125,20181,2018-01-02,207096108,SOLARIA ABN CC 30ACC1    ,01,   ,B1Y1AQ023701999000,1,WMK,\N,EDC,1,1,2018-10-31 10:34:24,2018-10-29 10:24:20,1756173,20181,2018-01-02,207096108,SOLARIA ABN CC 30ACC1    ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:34:24,2018-10-29 10:24:20
3126,20181,2018-01-02,207096116,SOLARIA MLK CM 30MCM1    ,01,   ,B1Y1AQ023701999000,1,WMK,\N,EDC,1,1,2018-10-31 10:37:20,2018-10-29 10:24:20,1756174,20181,2018-01-02,207096116,SOLARIA MLK CM 30MCM1    ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:37:20,2018-10-29 10:24:20
3127,20181,2018-01-02,207096124,SOLARIA PL KDR 23PLK1    ,01,   ,B1Y1AQ023701999000,1,WMK,\N,EDC,1,1,2018-10-31 10:37:51,2018-10-29 10:24:20,1756175,20181,2018-01-02,207096124,SOLARIA PL KDR 23PLK1    ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:37:51,2018-10-29 10:24:20
3128,20181,2018-01-02,207096132,SOLARIA MK MKS 22MKSR1   ,01,   ,B1Y1AQ023701999000,1,WMK,\N,EDC,1,1,2018-10-31 10:37:12,2018-10-29 10:24:20,1756176,20181,2018-01-02,207096132,SOLARIA MK MKS 22MKSR1   ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:37:12,2018-10-29 10:24:20
3129,20181,2018-01-02,207096140,SOLARIA MKS TS 22MTS1    ,01,   ,B1Y1AQ023701999000,1,WMK,\N,EDC,1,1,2018-10-31 10:37:15,2018-10-29 10:24:20,1756177,20181,2018-01-02,207096140,SOLARIA MKS TS 22MTS1    ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:37:15,2018-10-29 10:24:20
3130,20181,2018-01-02,207096157,SOLARIA PNK MKS 22MKSR2  ,01,   ,B1Y1AQ023701999000,1,WMK,\N,EDC,1,1,2018-10-31 10:38:13,2018-10-29 10:24:20,1756178,20181,2018-01-02,207096157,SOLARIA PNK MKS 22MKSR2  ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:38:13,2018-10-29 10:24:20
3131,20181,2018-01-02,207096165,SOLARIA TS MKS 22TSM1    ,01,   ,B1Y1AQ023701999000,1,WMK,\N,EDC,1,1,2018-10-31 10:39:38,2018-10-29 10:24:20,1756179,20181,2018-01-02,207096165,SOLARIA TS MKS 22TSM1    ,01,   ,B1Y1AQ023701999000,1,EBK,MBR,EDC,1,2018-10-31 10:39:38,2018-10-29 10:24:20
3132,20181,2018-01-03,207096348,MIDI ME12 RAPPOCINI RAYA ,02,   ,P1X3RQ003808081000,1,WMK,\N,EDC,1,1,2018-10-31 10:26:33,2018-10-29 10:24:20,1756180,20181,2018-01-03,207096348,MIDI ME12 RAPPOCINI RAYA ,02,   ,P1X3RQ003808081000,1,EBK,MBR,EDC,1,2018-10-31 10:26:33,2018-10-29 10:24:20
3133,20181,2018-01-03,207096470,MIDI SE11 PALANGGA       ,02,   ,P1X3RQ003808081000,1,WMK,\N,EDC,1,1,2018-10-31 10:26:56,2018-10-29 10:24:20,1756181,20181,2018-01-03,207096470,MIDI SE11 PALANGGA       ,02,   ,P1X3RQ003808081000,1,EBK,MBR,EDC,1,2018-10-31 10:26:56,2018-10-29 10:24:20
3134,20181,2018-01-03,207096546,MIDI ME17 LEIMENA ANTANG ,02,   ,P1X3RQ003808081000,1,WMK,\N,EDC,1,1,2018-10-31 10:26:35,2018-10-29 10:24:20,1756182,20181,2018-01-03,207096546,MIDI ME17 LEIMENA ANTANG ,02,   ,P1X3RQ003808081000,1,EBK,MBR,EDC,1,2018-10-31 10:26:34,2018-10-29 10:24:20
3135,20181,2018-01-03,207096769,MIDI SE71 PAMMANA WAJO   ,02,   ,P1X3RQ003808081000,1,WMK,\N,EDC,1,1,2018-10-31 10:26:58,2018-10-29 10:24:20,1756183,20181,2018-01-03,207096769,MIDI SE71 PAMMANA WAJO   ,02,   ,P1X3RQ003808081000,1,EBK,MBR,EDC,1,2018-10-31 10:26:58,2018-10-29 10:24:20
3136,20181,2018-01-03,207097049,MIDI ME50 PABABARI MAMUJU,02,   ,P1X3RQ003808081000,1,WMK,\N,EDC,1,1,2018-10-31 10:26:38,2018-10-29 10:24:20,1756184,20181,2018-01-03,207097049,MIDI ME50 PABABARI MAMUJU,02,   ,P1X3RQ003808081000,1,EBK,MBR,EDC,1,2018-10-31 10:26:38,2018-10-29 10:24:20
3137,20181,2018-01-03,207097361,MIDI ME01 RAPPANG 2      ,02,   ,P1X3RQ003808081000,1,WMK,\N,EDC,1,1,2018-10-31 10:26:32,2018-10-29 10:24:20,1756185,20181,2018-01-03,207097361,MIDI ME01 RAPPANG 2      ,02,   ,P1X3RQ003808081000,1,EBK,MBR,EDC,1,2018-10-31 10:26:32,2018-10-29 10:24:20
